"Won_Championship","Previous_SB_Wins","Number_Of_Wins_This_Season","Number_Of_First_Round_Draft_Picks","Team_Value","Playing_Style","Average_Player_Age","Number_Of_Injured_Players","Coach_Experience_Level","ID"
0,2,14,1,"Less_Than_Four_Billion","Aggressive_Defense",26,"five","Beginner",7514
0,2,16,2,"Above_Four_Billion","Balanced",25,"four","Beginner",9163
0,2,14,2,"Above_Four_Billion","Balanced",27,"five","Intermediate",8552
0,2,14,2,"Above_Four_Billion","Aggressive_Defense",26,"five","Intermediate",9447
0,2,15,2,"Less_Than_Four_Billion","Balanced",26,"four","Intermediate",1697
1,2,14,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"five","Intermediate",7297
0,2,15,2,"Less_Than_Four_Billion","Balanced",26,"five","Intermediate",598
1,2,15,2,"Above_Four_Billion","Balanced",27,"six","Intermediate",3612
1,2,13,2,"Less_Than_Four_Billion","Balanced",27,"three","Intermediate",5890
1,1,14,2,"Less_Than_Four_Billion","Balanced",27,"six","Intermediate",491
1,2,13,3,"Less_Than_Four_Billion","Aggressive_Offense",26,"six","Advanced",2399
0,2,13,2,"Less_Than_Four_Billion","Balanced",27,"seven","Intermediate",9755
1,2,16,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"six","Intermediate",9091
0,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"six","Intermediate",9151
1,2,13,2,"Less_Than_Four_Billion","Balanced",26,"four","Intermediate",4889
0,1,13,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"six","Intermediate",4203
0,2,13,2,"Above_Four_Billion","Balanced",26,"seven","Intermediate",6447
1,2,13,1,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Intermediate",4331
0,2,13,2,"Less_Than_Four_Billion","Aggressive_Offense",26,"eight","Intermediate",4769
1,1,15,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"four","Intermediate",2240
0,1,12,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"seven","Intermediate",8399
0,2,14,3,"Less_Than_Four_Billion","Balanced",26,"six","Intermediate",4793
0,2,13,2,"Less_Than_Four_Billion","Balanced",27,"seven","Intermediate",5474
1,2,13,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"four","Intermediate",1841
0,2,12,1,"Less_Than_Four_Billion","Balanced",27,"six","Beginner",6584
1,3,14,2,"Less_Than_Four_Billion","Aggressive_Offense",27,"five","Intermediate",1415
1,2,14,2,"Less_Than_Four_Billion","Balanced",27,"five","Intermediate",1228
1,1,15,3,"Less_Than_Four_Billion","Balanced",26,"seven","Intermediate",1129
0,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"four","Intermediate",3061
1,2,11,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Advanced",3613
1,2,14,2,"Less_Than_Three_Billion","Balanced",26,"five","Intermediate",6218
0,2,12,2,"Above_Four_Billion","Aggressive_Defense",27,"eight","Intermediate",4522
0,1,15,3,"Less_Than_Four_Billion","Balanced",26,"five","Intermediate",9335
1,2,13,2,"Above_Four_Billion","Aggressive_Defense",27,"five","Intermediate",9706
1,2,14,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"five","Advanced",1719
1,3,15,4,"Less_Than_Four_Billion","Aggressive_Defense",26,"eight","Intermediate",1567
1,2,15,2,"Less_Than_Four_Billion","Balanced",27,"four","Intermediate",2442
1,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Intermediate",9042
1,1,12,3,"Less_Than_Four_Billion","Balanced",26,"seven","Advanced",7050
0,1,16,2,"Above_Four_Billion","Balanced",26,"four","Intermediate",3349
0,1,16,2,"Less_Than_Four_Billion","Balanced",25,"four","Beginner",3731
1,2,15,2,"Less_Than_Four_Billion","Balanced",27,"five","Intermediate",6134
0,2,16,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"two","Intermediate",2670
0,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"five","Intermediate",290
1,2,12,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"seven","Advanced",2636
0,2,15,2,"Less_Than_Four_Billion","Balanced",26,"five","Beginner",1147
1,1,16,3,"Less_Than_Four_Billion","Balanced",26,"seven","Intermediate",9168
0,3,16,2,"Above_Four_Billion","Aggressive_Defense",26,"three","Intermediate",9276
1,1,15,3,"Above_Four_Billion","Aggressive_Defense",27,"five","Intermediate",4966
1,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Intermediate",6738
1,2,14,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"five","Intermediate",7198
1,2,13,2,"Less_Than_Four_Billion","Balanced",26,"seven","Intermediate",4086
1,2,14,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"six","Intermediate",824
0,2,14,1,"Less_Than_Four_Billion","Balanced",27,"four","Intermediate",9486
1,2,14,3,"Above_Four_Billion","Balanced",26,"six","Intermediate",772
0,1,13,2,"Less_Than_Four_Billion","Balanced",27,"six","Intermediate",1381
1,2,13,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Intermediate",399
0,2,14,2,"Above_Four_Billion","Balanced",27,"five","Intermediate",1082
0,2,13,2,"Less_Than_Four_Billion","Balanced",27,"six","Intermediate",9584
0,3,12,2,"Above_Four_Billion","Balanced",27,"seven","Intermediate",1386
0,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"six","Intermediate",159
0,3,11,1,"Less_Than_Four_Billion","Aggressive_Defense",26,"nine","Beginner",6789
1,2,14,3,"Less_Than_Four_Billion","Balanced",27,"seven","Intermediate",1487
1,3,15,2,"Above_Four_Billion","Aggressive_Defense",27,"five","Intermediate",4128
0,1,15,3,"Less_Than_Four_Billion","Balanced",26,"seven","Intermediate",3020
1,1,14,3,"Less_Than_Four_Billion","Balanced",26,"six","Intermediate",1333
1,2,15,3,"Less_Than_Four_Billion","Aggressive_Defense",27,"seven","Intermediate",7173
0,3,13,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"seven","Intermediate",495
0,3,14,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Intermediate",6271
1,2,14,3,"Less_Than_Three_Billion","Balanced",26,"seven","Intermediate",2330
1,2,15,2,"Less_Than_Four_Billion","Balanced",27,"five","Intermediate",3915
0,3,13,2,"Above_Four_Billion","Balanced",27,"seven","Intermediate",1973
0,2,13,1,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Beginner",2570
1,1,16,2,"Less_Than_Four_Billion","Balanced",26,"three","Intermediate",8212
1,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"six","Intermediate",9322
1,2,16,2,"Less_Than_Four_Billion","Balanced",27,"six","Intermediate",6839
0,2,14,2,"Less_Than_Four_Billion","Balanced",26,"five","Beginner",3272
1,2,13,2,"Less_Than_Four_Billion","Balanced",26,"six","Intermediate",4742
0,1,12,2,"Less_Than_Three_Billion","Aggressive_Defense",27,"seven","Intermediate",4739
0,3,17,3,"Less_Than_Four_Billion","Aggressive_Defense",25,"four","Intermediate",198
1,2,14,3,"Less_Than_Four_Billion","Balanced",26,"seven","Intermediate",6407
0,1,14,3,"Less_Than_Four_Billion","Balanced",26,"seven","Intermediate",8641
0,1,13,1,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Intermediate",1323
0,1,13,2,"Less_Than_Four_Billion","Balanced",26,"seven","Intermediate",2131
0,1,12,2,"Above_Four_Billion","Balanced",27,"eight","Intermediate",8649
1,1,18,3,"Less_Than_Four_Billion","Aggressive_Defense",27,"eight","Beginner",1654
0,2,12,2,"Less_Than_Four_Billion","Balanced",27,"eight","Intermediate",2319
0,2,16,2,"Less_Than_Four_Billion","Aggressive_Defense",24,"four","Beginner",2719
0,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"four","Intermediate",1186
1,1,13,2,"Less_Than_Four_Billion","Balanced",27,"three","Intermediate",2196
1,2,14,2,"Less_Than_Four_Billion","Balanced",25,"seven","Intermediate",6586
1,2,15,2,"Less_Than_Four_Billion","Balanced",27,"five","Intermediate",3291
0,1,14,2,"Less_Than_Four_Billion","Balanced",26,"six","Intermediate",6418
0,2,14,1,"Less_Than_Four_Billion","Aggressive_Offense",26,"four","Beginner",9085
1,2,15,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"three","Intermediate",6285
1,2,14,2,"Less_Than_Four_Billion","Balanced",27,"four","Intermediate",8314
0,2,13,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"seven","Intermediate",2108
0,1,13,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"four","Intermediate",2483
0,1,15,2,"Less_Than_Three_Billion","Aggressive_Defense",26,"four","Intermediate",9046
1,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Intermediate",7842
1,1,17,3,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Intermediate",733
1,1,15,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"six","Beginner",6664
1,2,14,2,"Less_Than_Three_Billion","Aggressive_Defense",26,"three","Intermediate",4550
1,2,16,3,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Advanced",7733
1,1,13,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"five","Advanced",5676
1,2,13,2,"Above_Four_Billion","Balanced",26,"seven","Intermediate",7323
1,2,14,2,"Less_Than_Four_Billion","Balanced",26,"six","Intermediate",3986
0,2,13,1,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Beginner",6192
1,1,15,2,"Less_Than_Four_Billion","Balanced",27,"four","Intermediate",9670
1,1,14,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"seven","Intermediate",8538
0,3,15,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"five","Intermediate",5631
0,2,12,2,"Less_Than_Four_Billion","Balanced",27,"eight","Intermediate",4969
1,1,13,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"seven","Advanced",8294
1,2,14,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"six","Intermediate",6392
1,3,12,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"four","Intermediate",3857
0,1,15,3,"Less_Than_Three_Billion","Balanced",27,"five","Intermediate",5626
0,2,15,2,"Less_Than_Four_Billion","Balanced",26,"three","Intermediate",7448
0,2,15,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"five","Intermediate",7227
0,2,18,3,"Less_Than_Four_Billion","Balanced",25,"four","Intermediate",2656
1,2,14,3,"Less_Than_Four_Billion","Balanced",26,"seven","Intermediate",3394
0,2,16,2,"Less_Than_Four_Billion","Balanced",26,"two","Intermediate",7005
0,2,13,2,"Less_Than_Three_Billion","Balanced",27,"six","Intermediate",3570
1,2,15,3,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Intermediate",5713
1,1,14,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"five","Intermediate",117
1,2,12,2,"Less_Than_Four_Billion","Balanced",27,"four","Advanced",3812
0,2,14,2,"Less_Than_Three_Billion","Aggressive_Defense",26,"five","Intermediate",5667
1,2,13,2,"Less_Than_Four_Billion","Balanced",27,"four","Intermediate",8269
1,2,14,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"six","Intermediate",6302
1,3,14,3,"Less_Than_Four_Billion","Aggressive_Defense",27,"six","Advanced",1432
0,2,14,3,"Less_Than_Four_Billion","Aggressive_Defense",27,"seven","Advanced",3309
0,3,13,1,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Beginner",874
0,2,15,3,"Less_Than_Four_Billion","Balanced",26,"seven","Intermediate",5373
0,1,13,2,"Less_Than_Four_Billion","Balanced",27,"six","Intermediate",2556
1,2,13,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"four","Intermediate",6142
1,2,13,2,"Less_Than_Four_Billion","Balanced",27,"seven","Intermediate",8127
0,2,14,2,"Less_Than_Three_Billion","Balanced",26,"six","Intermediate",2632
1,1,14,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"four","Intermediate",9187
0,2,13,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"six","Intermediate",1247
0,2,15,2,"Less_Than_Four_Billion","Balanced",27,"four","Intermediate",7223
0,2,16,3,"Less_Than_Four_Billion","Balanced",25,"four","Intermediate",8246
1,2,13,2,"Above_Four_Billion","Aggressive_Defense",27,"six","Intermediate",4156
1,2,13,2,"Less_Than_Three_Billion","Aggressive_Defense",27,"six","Intermediate",4930
0,1,13,2,"Less_Than_Three_Billion","Aggressive_Defense",26,"eight","Intermediate",2619
1,3,12,1,"Less_Than_Four_Billion","Balanced",28,"six","Intermediate",9513
1,2,12,3,"Less_Than_Four_Billion","Balanced",26,"six","Advanced",120
0,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"four","Intermediate",5322
0,2,13,2,"Above_Four_Billion","Aggressive_Defense",27,"five","Intermediate",1913
0,1,14,2,"Less_Than_Four_Billion","Balanced",26,"five","Intermediate",2884
0,2,12,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"eight","Intermediate",7444
1,1,15,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Intermediate",6511
0,1,14,2,"Less_Than_Four_Billion","Balanced",26,"five","Intermediate",3268
0,1,13,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"six","Intermediate",5127
0,3,13,1,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Intermediate",7007
0,1,16,3,"Less_Than_Four_Billion","Aggressive_Defense",25,"six","Intermediate",5705
0,2,15,3,"Above_Four_Billion","Aggressive_Defense",26,"five","Advanced",9419
1,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"five","Intermediate",8081
0,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Intermediate",2850
1,2,14,2,"Less_Than_Three_Billion","Aggressive_Defense",26,"four","Intermediate",3045
1,2,14,2,"Less_Than_Four_Billion","Balanced",27,"four","Intermediate",4074
1,2,13,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"six","Intermediate",232
1,2,12,1,"Less_Than_Four_Billion","Aggressive_Defense",27,"one","Intermediate",1576
0,1,14,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"seven","Beginner",4679
1,0,15,3,"Above_Four_Billion","Aggressive_Defense",25,"four","Intermediate",6921
1,2,14,2,"Less_Than_Four_Billion","Balanced",26,"four","Intermediate",8128
1,2,14,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"six","Intermediate",1358
0,2,15,2,"Less_Than_Four_Billion","Aggressive_Defense",25,"five","Beginner",6845
1,2,16,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"five","Intermediate",5583
0,3,13,2,"Less_Than_Four_Billion","Balanced",26,"eight","Intermediate",7326
0,2,13,1,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Beginner",1512
1,1,14,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"seven","Intermediate",8461
1,2,13,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"six","Advanced",2475
1,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"six","Intermediate",8473
0,1,15,3,"Less_Than_Four_Billion","Balanced",26,"five","Intermediate",6881
0,2,13,2,"Above_Four_Billion","Aggressive_Defense",27,"five","Intermediate",2926
0,1,16,3,"Less_Than_Three_Billion","Balanced",25,"five","Intermediate",7780
1,0,13,2,"Less_Than_Four_Billion","Balanced",26,"six","Intermediate",1683
0,2,10,1,"Less_Than_Four_Billion","Aggressive_Defense",28,"eight","Intermediate",1201
1,2,13,2,"Less_Than_Four_Billion","Balanced",27,"four","Intermediate",743
0,3,15,3,"Less_Than_Four_Billion","Balanced",25,"seven","Intermediate",7262
1,3,12,2,"Above_Four_Billion","Aggressive_Defense",26,"five","Intermediate",6732
0,1,12,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"seven","Intermediate",4188
1,3,14,3,"Above_Four_Billion","Aggressive_Defense",26,"five","Intermediate",4211
0,2,13,2,"Less_Than_Four_Billion","Balanced",26,"eight","Intermediate",5556
0,2,14,2,"Above_Four_Billion","Balanced",26,"five","Intermediate",6979
1,1,14,1,"Less_Than_Four_Billion","Aggressive_Defense",26,"four","Beginner",2018
1,2,14,2,"Less_Than_Four_Billion","Balanced",27,"four","Intermediate",12
0,1,14,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"four","Intermediate",4469
1,1,11,3,"Less_Than_Three_Billion","Aggressive_Defense",26,"six","Advanced",3199
0,2,12,1,"Less_Than_Four_Billion","Aggressive_Defense",26,"four","Intermediate",5402
0,1,15,2,"Less_Than_Three_Billion","Balanced",25,"seven","Intermediate",7320
0,1,16,2,"Less_Than_Four_Billion","Balanced",26,"two","Intermediate",1924
0,2,14,1,"Less_Than_Four_Billion","Balanced",26,"four","Beginner",3930
0,2,13,2,"Less_Than_Four_Billion","Balanced",27,"six","Intermediate",5688
0,2,13,2,"Above_Four_Billion","Aggressive_Defense",27,"eight","Intermediate",2088
1,2,14,2,"Less_Than_Four_Billion","Balanced",27,"six","Intermediate",8691
1,2,12,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"six","Advanced",6671
0,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"four","Intermediate",241
0,2,14,2,"Less_Than_Four_Billion","Balanced",27,"four","Intermediate",2579
1,2,13,2,"Above_Four_Billion","Aggressive_Defense",26,"five","Advanced",6906
1,1,14,3,"Above_Four_Billion","Aggressive_Defense",27,"six","Intermediate",9920
1,2,13,2,"Less_Than_Four_Billion","Balanced",25,"four","Intermediate",1715
0,2,16,2,"Less_Than_Four_Billion","Balanced",27,"six","Intermediate",9926
0,3,14,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"five","Intermediate",2569
0,2,15,2,"Less_Than_Three_Billion","Aggressive_Defense",26,"three","Intermediate",2652
0,2,15,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"three","Intermediate",971
0,3,15,2,"Above_Four_Billion","Balanced",26,"five","Intermediate",7844
0,1,15,2,"Less_Than_Four_Billion","Balanced",26,"three","Intermediate",4901
1,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"seven","Intermediate",5824
1,1,14,2,"Less_Than_Four_Billion","Balanced",26,"six","Intermediate",3146
1,2,14,2,"Less_Than_Three_Billion","Balanced",26,"four","Intermediate",1593
1,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"six","Intermediate",2939
0,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"six","Intermediate",9569
1,2,13,2,"Less_Than_Four_Billion","Balanced",26,"seven","Intermediate",9377
1,2,14,2,"Less_Than_Four_Billion","Balanced",26,"four","Intermediate",4418
1,3,14,1,"Less_Than_Four_Billion","Aggressive_Defense",27,"three","Intermediate",9279
1,2,14,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"eight","Intermediate",8028
1,1,14,2,"Less_Than_Three_Billion","Aggressive_Defense",26,"five","Intermediate",3615
1,1,15,3,"Less_Than_Three_Billion","Aggressive_Defense",26,"eight","Intermediate",8208
0,2,15,2,"Less_Than_Four_Billion","Aggressive_Offense",26,"three","Intermediate",3187
1,2,14,2,"Less_Than_Four_Billion","Balanced",26,"six","Intermediate",6473
1,2,13,2,"Less_Than_Three_Billion","Balanced",27,"four","Intermediate",2020
1,1,15,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"five","Beginner",6118
1,2,15,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"four","Intermediate",2742
0,2,13,1,"Less_Than_Four_Billion","Aggressive_Defense",27,"six","Intermediate",6422
0,2,15,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"five","Intermediate",8063
1,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"four","Intermediate",4262
1,2,15,3,"Above_Four_Billion","Balanced",26,"six","Intermediate",20
0,1,14,2,"Less_Than_Four_Billion","Balanced",26,"five","Intermediate",3013
1,2,14,3,"Less_Than_Four_Billion","Balanced",26,"six","Intermediate",1699
1,2,14,3,"Less_Than_Four_Billion","Balanced",26,"eight","Intermediate",7063
1,2,14,2,"Above_Four_Billion","Aggressive_Defense",26,"five","Intermediate",5700
0,1,13,1,"Above_Four_Billion","Balanced",27,"two","Intermediate",5382
0,2,14,2,"Less_Than_Three_Billion","Aggressive_Defense",27,"five","Intermediate",6117
1,2,13,2,"Less_Than_Four_Billion","Balanced",27,"four","Advanced",1213
1,1,14,3,"Less_Than_Three_Billion","Balanced",27,"five","Advanced",4939
1,2,13,2,"Less_Than_Four_Billion","Balanced",27,"four","Intermediate",9308
1,2,15,2,"Less_Than_Three_Billion","Balanced",28,"four","Intermediate",9544
0,2,15,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"five","Intermediate",3063
1,1,14,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"seven","Advanced",6110
0,2,14,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"three","Intermediate",9957
1,2,13,3,"Less_Than_Four_Billion","Aggressive_Defense",26,"seven","Advanced",7999
1,1,14,2,"Above_Four_Billion","Balanced",26,"four","Intermediate",2448
0,1,14,2,"Less_Than_Four_Billion","Aggressive_Defense",27,"four","Intermediate",3580
0,3,13,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"seven","Beginner",8785
1,2,14,2,"Less_Than_Three_Billion","Aggressive_Defense",27,"six","Intermediate",6965
1,1,14,3,"Less_Than_Four_Billion","Balanced",26,"six","Intermediate",362
1,2,14,3,"Less_Than_Four_Billion","Balanced",27,"six","Intermediate",3474
1,2,15,2,"Less_Than_Four_Billion","Aggressive_Defense",26,"four","Intermediate",2749
